,Dependent-Company Status,year of founding,Internet Activity Score,Focus functions of company,Employee Count,Employees count MoM change,Has the team size grown,Est. Founding Date,Last Funding Amount,Country of company,Number of Investors in Seed,Number of Investors in Angel and or VC,Number of Co-founders,Number of of advisors,Team size Senior leadership,Presence of a top angel or venture fund in previous round of investment,Number of of repeat investors,Number of  Sales Support material,Worked in top companies,Average size of companies worked for in the past,Have been part of startups in the past?,Have been part of successful startups in the past?,Was he or she partner in Big 5 consulting?,Consulting experience?,Product or service company?,Catering to product/service across verticals,Focus on private or public data?,Focus on consumer data?,Focus on structured or unstructured data,Subscription based business,Cloud or platform based serive/product?,Local or global player,Linear or Non-linear business model,"Capital intensive business e.g. e-commerce, Engineering products and operations can also cause a business to be capital intensive",Number of  of Partners of company,Crowdsourcing based business,Crowdfunding based business,Machine Learning based business,Predictive Analytics business,Speech analytics business,Prescriptive analytics business,Big Data Business,Cross-Channel Analytics/ marketing channels,Owns data or not? (monetization of data) e.g. Factual,Is the company an aggregator/market place? e.g. Bluekai,Online or offline venture - physical location based business or online venture?,B2C or B2B venture?,Top forums like 'Tech crunch' or 'Venture beat' talking about the company/model - How much is it being talked about?,Average Years of experience for founder and co founder,Exposure across the globe,Breadth of experience across verticals,Highest education,Specialization of highest education,Relevance of education to venture,Relevance of experience to venture,Degree from a Tier 1 or Tier 2 university?,Renowned in professional circle,Experience in selling and building products,Experience in Fortune 100 organizations,Experience in Fortune 500 organizations,Experience in Fortune 1000 organizations,Top management similarity,Number of Recognitions for Founders and Co-founders,Number of  of Research publications,Skills score,Team Composition score,Dificulty of Obtaining Work force,Pricing Strategy,Hyper localisation,Time to market service or product,Employee benefits and salary structures,Long term relationship with other founders,Proprietary or patent position (competitive position),Barriers of entry for the competitors,Company awards,Controversial history of founder or co founder,Legal risk and intellectual property,Client Reputation,google page rank of company website,Technical proficiencies to analyse and interpret unstructured data,Solutions offered,Invested through global incubation competitions?,Industry trend in investing,Disruptiveness of technology,Number of Direct competitors,Employees per year of company existence,Last round of funding received (in milionUSD),"Survival through recession, based on existence of the company through recession times",Time to 1st investment (in months),"Avg time to investment - average across all rounds, measured from previous investment",Gartner hype cycle stage,Time to maturity of technology (in years),Renown score,Market Research,Marketing,Analytics,Software Development,Mobile,Enterprise Software,Media,Cloud Computing,Network / Hosting / Infrastructure,Social Networking,Retail,Entertainment,Healthcare,Energy,Search,Food & Beverages,Music,Publishing,Gaming,Email,Career / Job Search
29,Success,2012.0,281.0,Bug fix,3.0,0.0,No,5/1/2012,200000.0,United States,3.0,0.0,2,0,2,No,0.0,medium,No,Small,No,No,No,No,Service,No,Private,No,Both,No,Platform,Global,Non-Linear,No,,Yes,No,No,No,No,No,No,No,Yes,No,Online,B2C,Low,Medium,No,Medium,Bachelors,"Management, Computer Science",Yes,Yes,Both,350.0,Low,0.0,0.0,0.0,High,79.0,Few,17.0,Low,Low,No,No,Low,Bad,Yes,No,No,No,No,No,,155498.0,No,Yes,No,2.0,Low,5.0,3.0,0.2,Not Applicable,6.0,3.0,Trough,2 to 5,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Success,2012.0,421.0,Data Integration,7.0,0.0,No,,600000.0,United States,2.0,0.0,4,0,4,No,0.0,medium,No,Small,No,No,No,No,Service,Yes,Private,No,Both,Yes,Platform,Global,Linear,Yes,,No,No,No,No,No,No,Yes,No,No,No,Online,B2B,Low,Low,No,Low,Bachelors,Aerospace Engineering,No,No,Tier_1,500.0,Low,0.0,0.0,0.0,Low,58.0,Many,13.0,Low,Low,Yes,No,Medium,Good,No,Yes,No,No,No,No,High,38021.0,Yes,Yes,Yes,4.0,High,0.0,25.0,0.6,Not Applicable,1.0,1.0,,,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Success,2008.0,-91.0,malware protection,39.0,-7.0,No,1/8/2008,,United States,0.0,1.0,2,0,7,Yes,3.0,Nothing,Yes,Large,Yes,No,No,No,Service,No,Private,No,Both,Yes,Platform,Local,Linear,Yes,,No,No,Yes,No,No,No,No,No,No,No,Online,B2B,Low,High,Yes,Medium,PhD,Computer Science,Yes,Yes,Tier_2,500.0,High,0.0,1.0,1.0,High,120.0,Many,16.0,High,High,Yes,No,Medium,Good,Yes,Yes,Yes,Yes,No,No,High,,Yes,No,Yes,4.0,High,0.0,7.0,unknown amount,Yes,8.0,12.12222222,Trigger,5 to 10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Success,2010.0,983.0,Analytics,115.0,6.0,yes,1/1/2010,20000000.0,United States,2.0,3.0,3,2,5,Yes,3.0,high,No,Small,No,No,No,No,Product,Yes,Both,No,Both,Yes,Platform,Global,Non-Linear,No,,No,No,No,Yes,No,Yes,Yes,No,No,No,Online,B2B,Low,Medium,No,Medium,Bachelors,Economics,No,No,Tier_2,470.0,Medium,0.0,0.0,0.0,High,63.0,Few,31.0,High,High,Yes,No,Low,Good,Yes,Yes,No,Yes,No,No,High,9355.0,No,No,Yes,4.0,High,0.0,44.0,20,Not Applicable,1.0,12.0,Trigger,2 to 5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Success,2011.0,68.0,Social Media optimization,9.0,13.0,yes,11/1/2011,2000000.0,United States,,,3,0,4,No,0.0,Nothing,No,Medium,Yes,No,No,No,Service,Yes,Both,No,Both,Yes,Platform,Global,Non-Linear,No,,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Online,B2B,None,Medium,No,Low,Bachelors,FALSE,Yes,Yes,None,500.0,Low,0.0,0.0,0.0,Medium,116.0,Few,14.0,Low,Low,No,No,Medium,Bad,No,No,No,No,No,No,,1024425.0,No,No,No,2.0,Low,0.0,4.0,2,Not Applicable,14.0,,Plateau,0 to 2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Success,2010.0,,Analytics,,,No,,,,0.0,5.0,1,0,6,No,1.0,Nothing,No,Medium,Yes,Yes,No,Yes,Product,Yes,Private,No,Structured,Yes,Platform,Global,Non-Linear,No,,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Online,B2B,Low,High,No,Low,Bachelors,"Arts, Economics",No,No,None,500.0,Low,0.0,0.0,0.0,Low,69.0,Few,28.0,Medium,Medium,No,No,Low,Bad,No,No,No,No,No,No,,,No,No,No,2.0,Low,0.0,4.0,1,Not Applicable,1.0,9.375,Trigger,2 to 5,1.0,,,,,,,,,,,,,,,,,,,,,
35,Success,2012.0,75.0,Marketing,14.0,0.0,yes,1/1/2012,2870890.0,United States,0.0,3.0,2,6,4,No,0.0,medium,No,Medium,No,No,No,No,Service,Yes,Public,Yes,Structured,Yes,Platform,Global,Non-Linear,No,None,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Offline,B2B,Low,High,No,Medium,Bachelors,Arts,No,Yes,None,500.0,High,1.0,1.0,1.0,Medium,61.0,Many,45.0,Medium,Medium,Yes,No,Medium,Good,Yes,Yes,Yes,Yes,No,No,High,1951415.0,No,No,Yes,4.0,Medium,0.0,13.0,2.87089,Not Applicable,7.0,5.033333333,Peak,2 to 5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,Success,2012.0,140.0,Database Management,26.0,13.0,yes,8/1/2012,5200000.0,United States,0.0,0.0,4,4,4,Yes,2.0,high,No,Medium,No,No,No,No,Service,Yes,Private,Yes,Structured,No,Platform,Global,Linear,Yes,None,No,No,No,No,No,No,Yes,No,No,No,Offline,B2B,Low,High,Yes,Medium,Bachelors,bseet,Yes,Yes,Tier_2,500.0,None,0.0,0.0,0.0,None,0.0,None,21.0,Medium,High,No,No,Medium,,No,No,Yes,No,No,No,,912860.0,No,Yes,No,4.0,Medium,0.0,30.0,5.2,Not Applicable,1.0,7.1166666670000005,Peak,2 to 5,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Success,2012.0,46.0,operations,6.0,20.0,Yes,2/1/2012,70000.0,United States,4.0,0.0,2,3,2,,1.0,low,No,Small,Yes,Yes,No,No,Product,Yes,Private,Yes,Structured,Yes,Platform,global,Non-Linear,No,Few,No,No,No,No,No,Yes,No,Yes,No,No,Online,B2B,Low,Medium,No,Low,Masters,Business management,Yes,Yes,None,500.0,None,0.0,0.0,0.0,High,7.0,None,19.0,Low,Medium,No,No,High,,Yes,Yes,Yes,No,No,Yes,High,2439989.0,No,Yes,Yes,4.0,High,0.0,4.0,0.07,Not Applicable,,1.0,Peak,2 to 5,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
38,Success,2010.0,33.0,technology,13.0,0.0,yes,6/4/2010,1000000.0,United States,24.0,0.0,2,0,4,,4.0,low,No,Medium,No,No,No,No,Service,No,Private,Yes,Structured,Yes,Platform,local,Non-Linear,No,None,No,No,No,No,No,Yes,Yes,No,No,No,Online,B2B,Low,High,No,Medium,Bachelors,arts,No,Yes,None,500.0,None,0.0,0.0,0.0,None,1.0,None,13.0,Low,High,No,No,Medium,,No,No,No,No,No,No,Low,3792883.0,No,Yes,No,4.0,High,3.0,3.3,1,Not Applicable,4.0,9.822222222,Plateau,0 to 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Success,2010.0,56.0,Analytics,7.0,0.0,No,10/1/2010,450000.0,United States,3.0,0.0,5,0,5,No,0.0,medium,Yes,Small,No,No,No,No,Service,Yes,Public,Yes,Structured,Yes,Platform,Global,Non-Linear,No,None,No,No,No,Yes,No,No,No,No,No,No,Online,B2B,Low,Medium,Yes,Medium,Bachelors,electrical,Yes,Yes,None,500.0,Medium,1.0,1.0,0.0,None,245.0,None,13.0,Medium,Medium,Yes,No,Low,Average,No,No,No,No,No,No,Low,4518529.0,Yes,Yes,No,3.0,High,3.0,2.0,0.45,Not Applicable,12.0,14.0,Slope,2 to 5,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,Success,2012.0,89.0,Marketing,6.0,0.0,No,1/1/2012,,United States,2.0,1.0,2,1,2,No,0.0,medium,No,Small,Yes,No,No,No,Service,Yes,Private,No,Unstructured,Yes,Platform,Local,Non-Linear,Yes,None,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Online,B2C,None,High,Yes,Low,Masters,management,No,Yes,Tier_2,500.0,High,0.0,0.0,0.0,Medium,193.0,None,15.0,Low,Medium,No,No,Medium,Bad,Yes,No,No,Yes,No,No,Low,2219202.0,No,No,No,2.0,High,5.0,7.0,unknown amount,Not Applicable,18.0,18.0,Peak,2 to 5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Success,2009.0,69.0,Operations,3.0,0.0,No,1/30/2009,,United States,2.0,0.0,2,9,3,Yes,0.0,medium,No,Small,Yes,Yes,No,Yes,Product,Yes,Private,Yes,Unstructured,Yes,Cloud,Local,Linear,No,None,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Online,B2B,Low,High,No,Low,Bachelors,media design,Yes,Yes,Tier_1,500.0,High,0.0,0.0,0.0,None,287.0,None,15.0,Low,Medium,Yes,No,High,Very Good,No,No,No,No,No,No,,,No,Yes,No,2.0,High,5.0,3.25,unknown amount,Not Applicable,10.0,10.0,,,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Success,2011.0,374.0,Operations,57.0,-3.0,Yes,4/1/2011,60000.0,United States,1.0,0.0,0,8,3,No,0.0,medium,No,Medium,No,No,No,No,Service,Yes,Public,No,Unstructured,No,Platform,Global,Linear,No,None,No,No,Yes,No,No,Yes,No,No,No,No,Online,B2C,None,High,Yes,Medium,Masters,"finance, startegy and enterpreneurship",Yes,Yes,Tier_1,500.0,Low,1.0,0.0,0.0,High,439.0,Few,25.0,Low,Medium,Yes,No,Low,Very Good,Yes,No,No,No,No,No,,,No,No,Yes,2.0,High,3.0,28.5,0.06,Not Applicable,10.0,12.0,Plateau,0 to 2,2.0,,,,,,,,,,,,,,,,,,,,,
43,Success,2008.0,40.0,Sales,12.0,0.0,Yes,1/1/2008,2517424.0,United States,0.0,0.0,3,0,6,,1.0,low,No,Small,No,No,No,Yes,Product,Yes,Private,Yes,Structured,Yes,Cloud,global,Non-Linear,No,Few,No,No,No,Yes,No,No,No,No,No,No,Online,B2B,Low,High,Yes,High,Masters,Business management,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,1.0,None,25.0,Medium,High,Yes,No,Medium,,No,No,No,Yes,No,No,Low,2607547.0,No,Yes,No,4.0,High,0.0,10.0,2.517424,Yes,36.0,4.0,Trigger,5 to 10,9.0,,,,,,,,,,,,,,,,,,,,,
44,Success,2012.0,,Analytics,,,yes,,,,5.0,0.0,2,3,4,Yes,3.0,low,No,Large,Yes,Yes,No,Yes,Product,No,Public,No,Both,No,Platform,Local,Non-Linear,No,Few,No,No,No,No,No,No,No,No,Yes,Yes,Both,B2B,Low,High,No,Low,Masters,Business management,Yes,No,Tier_1,500.0,High,1.0,0.0,0.0,Medium,201.0,Many,20.0,Medium,Medium,No,No,High,Bad,No,No,Yes,No,No,No,,375492.0,Yes,No,No,2.0,High,3.0,200.0,14,Not Applicable,6.0,8.0,Peak,2 to 5,8.0,,,,,,,,,,,,,,,,,,,,,
45,Success,2010.0,-24.0,technology,25.0,,yes,1/1/2010,1750000.0,United States,0.0,0.0,4,10,6,,0.0,Nothing,No,Small,Yes,Yes,No,No,Product,No,Private,Yes,Structured,Yes,cloud,global,Non-Linear,No,None,No,No,No,No,No,No,Yes,No,No,No,Online,B2B,Low,High,No,Low,PhD,engg,No,No,Tier_1,500.0,None,0.0,0.0,0.0,None,0.0,None,12.0,Low,High,Yes,No,Medium,,No,No,Yes,No,No,No,Low,1810474.0,Yes,Yes,No,4.0,High,0.0,7.6,1.75,Not Applicable,15.0,7.0,Trigger,2 to 5,2.0,,,,,,,,,,,,,,,,,,,,,
46,Success,2011.0,295.0,technology,35.0,0.0,yes,1/1/2011,3000000.0,United States,0.0,1.0,2,2,2,,0.0,high,No,Medium,No,No,No,No,Product,Yes,Private,No,Structured,Yes,Platform,global,Non-Linear,No,None,No,No,No,No,No,No,Yes,No,No,No,Online,B2B,Low,High,No,Medium,PhD,bio engg,No,No,None,500.0,Medium,0.0,0.0,0.0,None,1.0,None,25.0,Medium,High,Yes,No,Medium,,No,No,Yes,No,No,No,High,221783.0,Yes,Yes,No,4.0,High,0.0,16.0,3,Not Applicable,16.0,3.0,,,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Success,2003.0,111.0,Risk,267.0,0.0,yes,12/1/2003,30000000.0,United States,,,2,13,14,,0.0,low,No,Medium,Yes,Yes,No,No,Product,No,Private,Yes,Structured,No,Platform,global,Non-Linear,No,Few,No,No,No,Yes,No,No,Yes,No,No,No,Online,B2C,Low,High,Yes,Medium,Bachelors,Business management,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Medium,Medium,No,No,Medium,Good,No,No,Yes,No,No,No,Medium,1089377.0,No,Yes,No,4.0,High,0.0,30.0,30,Yes,72.0,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
48,Success,2000.0,160.0,operations,594.0,3.0,yes,1/1/2000,25000000.0,United States,,,2,0,9,,0.0,high,No,Large,No,No,No,No,Service,Yes,Private,Yes,Structured,Yes,Platform,global,Non-Linear,No,Few,No,No,No,Yes,No,Yes,Yes,No,No,No,Offline,B2B,Low,High,Yes,High,Bachelors,Business management,Yes,Yes,Tier_1,500.0,High,0.0,0.0,0.0,High,9.0,None,51.5,High,High,No,No,Low,Bad,Yes,No,No,Yes,No,No,High,213086.0,Yes,Yes,No,3.0,Medium,0.0,47.38,25,Yes,156.0,156.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Failed,,0.0,Marketing,,,No,,11000000.0,United States,0.0,0.0,2,0,2,Yes,3.0,low,Yes,Small,Yes,Yes,No,No,Product,Yes,Private,Yes,Unstructured,Yes,cloud,Local,Non-Linear,No,Few,No,No,Yes,No,No,Yes,No,No,No,No,Online,B2C,Low,High,Yes,Medium,Bachelors,"ECONOMICS,COMPUTERS",Yes,Yes,Both,500.0,Medium,0.0,1.0,1.0,Medium,126.0,Many,32.0,Low,Medium,Yes,No,Low,Bad,No,No,No,No,No,Yes,,375318.0,Yes,No,No,4.0,Low,3.0,1.0,11,Yes,12.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,
50,Success,2011.0,805.0,"Marketing, Web Analytics",23.0,0.0,yes,5/6/2011,4000000.0,United States,0.0,3.0,2,1,3,Yes,2.0,high,No,Medium,Yes,Yes,No,No,Service,Yes,Both,No,Both,Yes,Cloud,Global,Non-Linear,No,Many,No,No,No,No,No,No,Yes,No,No,Yes,Online,B2B,Medium,High,Yes,Medium,Bachelors,,,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Low,Low,Yes,No,Low,,No,No,No,No,No,No,High,11967.0,No,Yes,No,4.0,High,0.0,14.0,4,Not Applicable,13.0,4.583333333,Plateau,0 to 2,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Success,2009.0,-129.0,Marketing,50.0,0.0,yes,7/1/2009,13000000.0,United States,0.0,0.0,2,2,4,Yes,3.0,medium,Yes,Large,Yes,Yes,No,No,Both,No,Private,Yes,Structured,No,Platform,Global,Non-Linear,No,None,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Offline,B2B,Medium,High,Yes,Medium,Bachelors,economics,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,1.0,None,0.0,None,14.0,Low,Medium,Yes,No,Low,,No,No,Yes,No,No,No,High,169460.0,Yes,Yes,No,4.0,High,0.0,13.75,13,Not Applicable,1.0,7.733333332999999,Trough,2 to 5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Success,2009.0,416.0,"Strategy, Operations, Finacial Planning",,,yes,1/1/2009,1070901.0,United States,0.0,0.0,3,5,7,Yes,4.0,high,No,Large,No,No,Yes,No,Both,Yes,Private,No,Structured,Yes,Cloud,Global,Non-Linear,No,None,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Online,B2B,Medium,High,Yes,High,Masters,Computer Science,Yes,Yes,None,500.0,High,0.0,0.0,0.0,Medium,100.0,Many,44.0,High,Medium,Yes,No,Medium,,Yes,No,No,Yes,No,No,High,447301.0,No,No,No,3.0,Medium,0.0,28.75,1.070901,Not Applicable,20.0,4.9,,,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Success,2007.0,,Strategy,,,yes,,,,0.0,2.0,4,3,8,Yes,5.0,Nothing,No,Medium,No,No,No,No,Service,No,Private,No,Structured,Yes,Platform,Global,Non-Linear,No,Many,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Online,B2B,High,High,Yes,High,Masters,MBA,Yes,Yes,Tier_1,440.0,Medium,0.0,0.0,0.0,Medium,75.0,Few,26.0,High,Medium,Yes,Yes,Medium,,Yes,Yes,Yes,Yes,No,No,High,,Yes,Yes,No,4.0,High,3.0,11.6,15,Yes,12.0,6.466666667,Trigger,5 to 10,6.0,,,,,,,,,,,,,,,,,,,,,
54,Success,2012.0,888.0,Marketing,38.0,23.0,yes,9/1/2012,6500000.0,United States,10.0,0.0,1,3,4,Yes,2.0,high,No,Medium,No,No,No,No,Service,Yes,Both,No,Both,Yes,Platform,Global,Linear,Yes,None,No,No,No,No,No,No,Yes,No,No,Yes,Online,B2B,Low,Medium,No,Low,Bachelors,Political Science,No,No,None,500.0,Low,0.0,0.0,0.0,Medium,79.0,Few,0.0,Medium,Medium,Yes,No,Medium,,No,Yes,No,Yes,No,No,High,86394.0,Yes,No,Yes,3.0,High,0.0,40.0,6.5,Not Applicable,8.0,4.183333333,Peak,2 to 5,4.0,,,,,,,,,,,,,,,,,,,,,
55,Success,2011.0,524.0,Data Collection,,,yes,,,,3.0,0.0,2,2,3,Yes,1.0,medium,No,Medium,No,No,No,No,Service,Yes,Private,No,Both,Yes,Cloud,Global,Linear,Yes,Many,No,No,No,No,No,No,Yes,No,No,Yes,Online,B2B,Medium,High,Yes,High,Bachelors,Arts,No,Yes,None,500.0,Medium,0.0,0.0,0.0,High,74.0,Few,22.0,Medium,Medium,Yes,No,Low,,Yes,Yes,No,Yes,No,No,High,217103.0,Yes,No,No,3.0,Medium,0.0,15.0,5,Not Applicable,11.0,3.3,Peak,2 to 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Success,2008.0,16.0,marketiing,,,No,3/1/2008,,United States,0.0,1.0,2,2,3,No,0.0,medium,Yes,Large,No,No,No,Yes,Product,No,no,No,Unstructured,No,Platform,local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2B,Low,High,Yes,Medium,Masters,bussiness,Yes,Yes,None,500.0,Medium,1.0,1.0,1.0,High,2.0,Few,25.0,Low,High,Yes,No,Low,,No,No,No,No,No,No,High,12999889.0,Yes,Yes,No,3.0,Medium,0.0,1.0,unknown amount,Yes,24.0,24.0,Trigger,5 to 10,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Success,2012.0,272.0,marketing,24.0,0.0,No,4/17/2012,1000000.0,United States,1.0,0.0,2,2,4,No,0.0,medium,Yes,Small,Yes,Yes,No,Yes,Product,No,Both,Yes,Unstructured,No,Platform,global,Linear,Yes,None,No,No,No,No,No,No,Yes,No,No,No,Online,B2B,Medium,High,Yes,Low,Masters,general mangement,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Medium,Medium,Yes,No,Low,,No,No,Yes,No,No,No,Medium,282991.0,Yes,Yes,No,3.0,High,0.0,15.0,1,Not Applicable,7.0,4.716666667,Plateau,0 to 2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Success,2012.0,,analytics,,,No,,,,0.0,1.0,2,0,2,No,0.0,medium,No,Small,Yes,Yes,No,Yes,,No,Both,Yes,Structured,No,Platform,local,Non-Linear,No,None,No,No,No,No,No,Yes,Yes,No,No,No,Offline,B2B,None,High,Yes,Medium,Masters,bussiness,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,High,1.0,Few,15.0,Medium,High,No,No,Low,,Yes,No,Yes,No,No,No,,,Yes,Yes,No,4.0,High,0.0,50.0,2.5,Not Applicable,16.0,16.0,Plateau,0 to 2,7.0,,,,,,,,,,,,,,,,,,,,,
59,Success,2012.0,124.0,analytics,13.0,0.0,No,1/1/2012,2000000.0,United States,2.0,1.0,2,0,2,No,0.0,high,No,Medium,No,No,No,Yes,Product,No,no,Yes,Structured,Yes,Platform,local,Non-Linear,No,None,No,No,No,No,No,No,Yes,No,No,No,Online,B2B,Low,High,No,Low,Bachelors,computer science,Yes,Yes,Tier_2,500.0,None,0.0,0.0,0.0,None,4.0,Few,17.0,High,Medium,Yes,No,Low,,No,No,No,No,No,No,High,754828.0,No,No,No,3.0,Medium,0.0,14.0,2,Not Applicable,1.0,3.3222222219999997,Peak,2 to 5,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Success,2009.0,409.0,analytics,22.0,-4.0,yes,1/1/2009,3900000.0,United States,0.0,0.0,2,0,2,No,2.0,medium,Yes,Large,No,No,No,Yes,Product,No,Both,No,Both,Yes,Platform,global,Non-Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,Medium,High,No,Medium,Bachelors,science,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,1.0,None,0.0,None,20.0,Low,Low,Yes,Yes,Low,,No,No,Yes,No,No,No,Low,28597.0,No,No,No,3.0,Medium,0.0,12.5,3.9,Not Applicable,14.0,12.74444444,Trough,2 to 5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Success,2012.0,51.0,analytics,,,yes,1/1/2012,4100000.0,United States,10.0,0.0,2,1,4,No,0.0,low,No,Small,Yes,Yes,No,Yes,Service,No,Both,No,Structured,No,Platform,global,Linear,No,None,No,No,No,No,No,No,Yes,No,No,No,Online,B2B,Low,High,Yes,Low,Masters,sb,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Low,Low,No,No,Low,,No,No,No,No,No,No,Low,761094.0,No,No,No,3.0,Medium,0.0,18.0,4.1,Not Applicable,10.0,3.983333333,Peak,2 to 5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Success,2012.0,388.0,sales,17.0,6.0,No,11/1/2012,750000.0,India,0.0,1.0,2,1,2,No,0.0,low,No,Large,No,No,No,Yes,Service,No,no,No,Structured,No,none,local,Non-Linear,No,Many,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,Medium,Yes,Medium,Bachelors,economics,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,1.0,High,1.0,None,20.0,Low,Medium,Yes,Yes,Low,,Yes,No,No,No,No,No,Medium,17535.0,No,No,,3.0,High,0.0,18.0,0.75,Not Applicable,10.0,10.0,Peak,2 to 5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
